product_id,product_name,category,brand,date,mrp,selling_price,discount_percent
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-05,1617.18,651.23,59.73
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-06,2789.33,635.83,77.2
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-07,1521.18,626.51,58.81
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-08,933.28,618.55,33.72
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-09,1043.7,617.37,40.85
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-10,916.96,607.29,33.77
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-11,1394.65,608.79,56.35
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-12,1013.45,598.95,40.9
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-13,1064.35,585.72,44.97
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-14,1454.72,601.86,58.63
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-15,1021.92,606.11,40.69
1,Maybelline_Facewash_1,Beauty,Maybelline,2024-03-16,988.93,603.6,38.96
2,Prestige_Table_2,Home,Prestige,2024-02-07,9455.61,4782.67,49.42
2,Prestige_Table_2,Home,Prestige,2024-02-08,8532.73,4868.6,42.94
2,Prestige_Table_2,Home,Prestige,2024-02-09,8023.74,4866.12,39.35
2,Prestige_Table_2,Home,Prestige,2024-02-10,6223.82,4810.49,22.71
2,Prestige_Table_2,Home,Prestige,2024-02-11,18480.53,4894.92,73.51
2,Prestige_Table_2,Home,Prestige,2024-02-12,7266.85,4859.97,33.12
2,Prestige_Table_2,Home,Prestige,2024-02-13,8278.23,4906.29,40.73
2,Prestige_Table_2,Home,Prestige,2024-02-14,8101.86,4913.58,39.35
2,Prestige_Table_2,Home,Prestige,2024-02-15,9507.19,4812.93,49.38
2,Prestige_Table_2,Home,Prestige,2024-02-16,9453.45,4739.12,49.87
2,Prestige_Table_2,Home,Prestige,2024-02-17,8780.52,4750.94,45.89
2,Prestige_Table_2,Home,Prestige,2024-02-18,7742.46,4683.22,39.51
2,Prestige_Table_2,Home,Prestige,2024-02-19,6745.36,4778.56,29.16
2,Prestige_Table_2,Home,Prestige,2024-02-20,9328.3,4874.3,47.75
2,Prestige_Table_2,Home,Prestige,2024-02-21,7605.29,4918.79,35.32
2,Prestige_Table_2,Home,Prestige,2024-02-22,9904.69,5043.64,49.08
2,Prestige_Table_2,Home,Prestige,2024-02-23,7322.79,4979.76,32.0
2,Prestige_Table_2,Home,Prestige,2024-02-24,13604.26,5122.37,62.35
2,Prestige_Table_2,Home,Prestige,2024-02-25,18134.24,5018.63,72.33
2,Prestige_Table_2,Home,Prestige,2024-02-26,15063.77,5080.07,66.28
2,Prestige_Table_2,Home,Prestige,2024-02-27,11951.37,5077.68,57.51
2,Prestige_Table_2,Home,Prestige,2024-02-28,14407.57,5099.95,64.6
2,Prestige_Table_2,Home,Prestige,2024-02-29,13213.43,5218.99,60.5
2,Prestige_Table_2,Home,Prestige,2024-03-01,21844.96,5259.17,75.93
2,Prestige_Table_2,Home,Prestige,2024-03-02,15739.56,5168.85,67.16
2,Prestige_Table_2,Home,Prestige,2024-03-03,26021.73,5246.89,79.84
2,Prestige_Table_2,Home,Prestige,2024-03-04,22269.2,5232.19,76.5
2,Prestige_Table_2,Home,Prestige,2024-03-05,13235.97,5304.65,59.92
2,Prestige_Table_2,Home,Prestige,2024-03-06,25818.87,5316.12,79.41
2,Prestige_Table_2,Home,Prestige,2024-03-07,8566.62,5175.49,39.59
2,Prestige_Table_2,Home,Prestige,2024-03-08,8833.02,5098.49,42.28
2,Prestige_Table_2,Home,Prestige,2024-03-09,9670.45,5061.21,47.66
2,Prestige_Table_2,Home,Prestige,2024-03-10,7962.06,4925.82,38.13
3,Puma_Shoes_3,Fashion,Puma,2024-01-02,3462.74,2875.11,16.97
3,Puma_Shoes_3,Fashion,Puma,2024-01-03,3271.17,2848.02,12.94
3,Puma_Shoes_3,Fashion,Puma,2024-01-04,3563.42,2898.11,18.67
3,Puma_Shoes_3,Fashion,Puma,2024-01-05,3409.05,2897.18,15.02
3,Puma_Shoes_3,Fashion,Puma,2024-01-06,3519.3,2920.32,17.02
3,Puma_Shoes_3,Fashion,Puma,2024-01-07,3446.86,2985.67,13.38
3,Puma_Shoes_3,Fashion,Puma,2024-01-08,7586.08,2910.03,61.64
3,Puma_Shoes_3,Fashion,Puma,2024-01-09,3344.89,2914.55,12.87
3,Puma_Shoes_3,Fashion,Puma,2024-01-10,3157.12,2829.62,10.37
3,Puma_Shoes_3,Fashion,Puma,2024-01-11,3159.13,2803.08,11.27
3,Puma_Shoes_3,Fashion,Puma,2024-01-12,3239.5,2845.64,12.16
3,Puma_Shoes_3,Fashion,Puma,2024-01-13,3097.86,2772.06,10.52
3,Puma_Shoes_3,Fashion,Puma,2024-01-14,3319.61,2776.04,16.37
3,Puma_Shoes_3,Fashion,Puma,2024-01-15,3362.27,2852.45,15.16
3,Puma_Shoes_3,Fashion,Puma,2024-01-16,3322.27,2900.07,12.71
3,Puma_Shoes_3,Fashion,Puma,2024-01-17,3146.52,2823.89,10.25
3,Puma_Shoes_3,Fashion,Puma,2024-01-18,3465.71,2877.93,16.96
3,Puma_Shoes_3,Fashion,Puma,2024-01-19,3187.29,2818.7,11.56
3,Puma_Shoes_3,Fashion,Puma,2024-01-20,3408.64,2824.2,17.15
3,Puma_Shoes_3,Fashion,Puma,2024-01-21,3460.62,2784.12,19.55
3,Puma_Shoes_3,Fashion,Puma,2024-01-22,3326.55,2790.41,16.12
3,Puma_Shoes_3,Fashion,Puma,2024-01-23,3176.09,2745.42,13.56
3,Puma_Shoes_3,Fashion,Puma,2024-01-24,5436.23,2662.76,51.02
3,Puma_Shoes_3,Fashion,Puma,2024-01-25,3274.74,2716.84,17.04
3,Puma_Shoes_3,Fashion,Puma,2024-01-26,3112.96,2648.63,14.92
3,Puma_Shoes_3,Fashion,Puma,2024-01-27,3028.31,2594.1,14.34
3,Puma_Shoes_3,Fashion,Puma,2024-01-28,6421.89,2609.52,59.37
3,Puma_Shoes_3,Fashion,Puma,2024-01-29,3091.25,2626.59,15.03
3,Puma_Shoes_3,Fashion,Puma,2024-01-30,7804.91,2648.95,66.06
3,Puma_Shoes_3,Fashion,Puma,2024-01-31,4545.11,2571.12,43.43
3,Puma_Shoes_3,Fashion,Puma,2024-02-01,4001.94,2580.18,35.53
3,Puma_Shoes_3,Fashion,Puma,2024-02-02,4419.65,2571.15,41.82
3,Puma_Shoes_3,Fashion,Puma,2024-02-03,6139.29,2551.02,58.45
3,Puma_Shoes_3,Fashion,Puma,2024-02-04,5049.92,2501.95,50.46
3,Puma_Shoes_3,Fashion,Puma,2024-02-05,5802.73,2438.63,57.97
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-03,4412.69,3321.58,24.73
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-04,7447.32,3343.93,55.1
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-05,4949.77,3401.41,31.28
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-06,7226.8,3449.11,52.27
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-07,5263.56,3427.59,34.88
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-08,7929.58,3391.46,57.23
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-09,6751.97,3373.63,50.03
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-10,7494.68,3290.01,56.1
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-11,4986.89,3351.09,32.8
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-12,4179.51,3325.49,20.43
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-13,4820.49,3240.69,32.77
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-14,5826.91,3324.98,42.94
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-15,4850.31,3311.38,31.73
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-16,6697.35,3342.31,50.09
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-17,4449.13,3396.99,23.65
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-18,5693.85,3303.51,41.98
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-19,7274.01,3376.97,53.57
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-20,7153.91,3426.53,52.1
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-21,4493.97,3464.38,22.91
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-22,13830.19,3503.74,74.67
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-23,5330.07,3473.83,34.83
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-24,8785.73,3563.49,59.44
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-25,13241.2,3533.49,73.31
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-26,15530.15,3542.33,77.19
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-27,6959.88,3456.23,50.34
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-28,7421.67,3446.28,53.56
4,Adidas_Jeans_4,Fashion,Adidas,2024-02-29,12179.56,3363.83,72.38
4,Adidas_Jeans_4,Fashion,Adidas,2024-03-01,8714.68,3377.28,61.25
5,LG_Smartphone_5,Electronics,LG,2024-02-07,1406.66,1260.87,10.36
5,LG_Smartphone_5,Electronics,LG,2024-02-08,1936.41,1225.08,36.73
5,LG_Smartphone_5,Electronics,LG,2024-02-09,1435.37,1260.05,12.21
5,LG_Smartphone_5,Electronics,LG,2024-02-10,1741.75,1294.24,25.69
5,LG_Smartphone_5,Electronics,LG,2024-02-11,1713.03,1308.13,23.64
5,LG_Smartphone_5,Electronics,LG,2024-02-12,3056.21,1313.43,57.02
5,LG_Smartphone_5,Electronics,LG,2024-02-13,2129.15,1347.58,36.71
5,LG_Smartphone_5,Electronics,LG,2024-02-14,1660.09,1355.94,18.32
5,LG_Smartphone_5,Electronics,LG,2024-02-15,1702.32,1351.63,20.6
5,LG_Smartphone_5,Electronics,LG,2024-02-16,2165.72,1316.07,39.23
5,LG_Smartphone_5,Electronics,LG,2024-02-17,1799.83,1330.38,26.08
5,LG_Smartphone_5,Electronics,LG,2024-02-18,1949.49,1354.08,30.54
5,LG_Smartphone_5,Electronics,LG,2024-02-19,2121.85,1386.07,34.68
5,LG_Smartphone_5,Electronics,LG,2024-02-20,1960.18,1403.44,28.4
5,LG_Smartphone_5,Electronics,LG,2024-02-21,2915.32,1438.44,50.66
5,LG_Smartphone_5,Electronics,LG,2024-02-22,2171.55,1426.35,34.32
5,LG_Smartphone_5,Electronics,LG,2024-02-23,1932.82,1395.04,27.82
5,LG_Smartphone_5,Electronics,LG,2024-02-24,2213.49,1432.94,35.26
5,LG_Smartphone_5,Electronics,LG,2024-02-25,3418.39,1428.81,58.2
5,LG_Smartphone_5,Electronics,LG,2024-02-26,5424.56,1389.39,74.39
5,LG_Smartphone_5,Electronics,LG,2024-02-27,4288.38,1429.62,66.66
5,LG_Smartphone_5,Electronics,LG,2024-02-28,5920.87,1451.24,75.49
5,LG_Smartphone_5,Electronics,LG,2024-02-29,3095.51,1427.81,53.87
5,LG_Smartphone_5,Electronics,LG,2024-03-01,3396.42,1465.24,56.86
5,LG_Smartphone_5,Electronics,LG,2024-03-02,3767.29,1478.86,60.74
5,LG_Smartphone_5,Electronics,LG,2024-03-03,4196.25,1443.12,65.61
5,LG_Smartphone_5,Electronics,LG,2024-03-04,5996.57,1465.23,75.57
5,LG_Smartphone_5,Electronics,LG,2024-03-05,6195.37,1468.33,76.3
5,LG_Smartphone_5,Electronics,LG,2024-03-06,2967.99,1458.36,50.86
5,LG_Smartphone_5,Electronics,LG,2024-03-07,2291.35,1479.21,35.44
6,Philips_Chair_6,Home,Philips,2024-02-03,2320.11,1616.85,30.31
6,Philips_Chair_6,Home,Philips,2024-02-04,2388.48,1600.53,32.99
6,Philips_Chair_6,Home,Philips,2024-02-05,2513.17,1589.0,36.77
6,Philips_Chair_6,Home,Philips,2024-02-06,2041.55,1630.23,20.15
6,Philips_Chair_6,Home,Philips,2024-02-07,2142.96,1627.83,24.04
6,Philips_Chair_6,Home,Philips,2024-02-08,2469.12,1673.04,32.24
6,Philips_Chair_6,Home,Philips,2024-02-09,3601.56,1684.74,53.22
6,Philips_Chair_6,Home,Philips,2024-02-10,2065.04,1645.49,20.32
6,Philips_Chair_6,Home,Philips,2024-02-11,2108.17,1657.74,21.37
6,Philips_Chair_6,Home,Philips,2024-02-12,2478.41,1695.51,31.59
6,Philips_Chair_6,Home,Philips,2024-02-13,3627.43,1660.52,54.22
6,Philips_Chair_6,Home,Philips,2024-02-14,3483.77,1636.82,53.02
6,Philips_Chair_6,Home,Philips,2024-02-15,2097.41,1631.33,22.22
6,Philips_Chair_6,Home,Philips,2024-02-16,5430.78,1630.04,69.99
6,Philips_Chair_6,Home,Philips,2024-02-17,1997.73,1640.9,17.86
6,Philips_Chair_6,Home,Philips,2024-02-18,2028.25,1680.66,17.14
6,Philips_Chair_6,Home,Philips,2024-02-19,2907.32,1709.82,41.19
6,Philips_Chair_6,Home,Philips,2024-02-20,2329.92,1678.32,27.97
6,Philips_Chair_6,Home,Philips,2024-02-21,2342.33,1688.54,27.91
6,Philips_Chair_6,Home,Philips,2024-02-22,2044.89,1711.9,16.28
6,Philips_Chair_6,Home,Philips,2024-02-23,3227.41,1732.08,46.33
6,Philips_Chair_6,Home,Philips,2024-02-24,2133.79,1733.68,18.75
6,Philips_Chair_6,Home,Philips,2024-02-25,4139.38,1735.34,58.08
6,Philips_Chair_6,Home,Philips,2024-02-26,4266.09,1720.84,59.66
6,Philips_Chair_6,Home,Philips,2024-02-27,3640.29,1689.35,53.59
6,Philips_Chair_6,Home,Philips,2024-02-28,5829.86,1727.21,70.37
6,Philips_Chair_6,Home,Philips,2024-02-29,3704.01,1755.42,52.61
7,Nike_Shoes_7,Fashion,Nike,2024-02-06,5091.1,2835.63,44.3
7,Nike_Shoes_7,Fashion,Nike,2024-02-07,4241.15,2832.5,33.21
7,Nike_Shoes_7,Fashion,Nike,2024-02-08,3868.41,2746.05,29.01
7,Nike_Shoes_7,Fashion,Nike,2024-02-09,9182.55,2741.3,70.15
7,Nike_Shoes_7,Fashion,Nike,2024-02-10,5380.17,2665.55,50.46
7,Nike_Shoes_7,Fashion,Nike,2024-02-11,6717.44,2694.35,59.89
7,Nike_Shoes_7,Fashion,Nike,2024-02-12,10552.62,2703.93,74.38
7,Nike_Shoes_7,Fashion,Nike,2024-02-13,5284.86,2699.73,48.92
7,Nike_Shoes_7,Fashion,Nike,2024-02-14,4662.88,2732.38,41.4
7,Nike_Shoes_7,Fashion,Nike,2024-02-15,3879.14,2785.1,28.2
7,Nike_Shoes_7,Fashion,Nike,2024-02-16,3912.17,2817.53,27.98
7,Nike_Shoes_7,Fashion,Nike,2024-02-17,5452.93,2819.75,48.29
7,Nike_Shoes_7,Fashion,Nike,2024-02-18,4597.34,2747.18,40.24
7,Nike_Shoes_7,Fashion,Nike,2024-02-19,4826.94,2714.9,43.76
7,Nike_Shoes_7,Fashion,Nike,2024-02-20,4658.86,2704.74,41.94
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-01,2093.68,1859.88,11.17
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-02,6507.94,1869.85,71.27
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-03,2206.31,1895.55,14.09
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-04,2216.52,1949.43,12.05
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-05,6556.7,1997.31,69.54
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-06,2466.3,2034.58,17.51
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-07,2351.13,2072.19,11.86
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-08,2578.72,2086.73,19.08
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-09,2519.76,2095.69,16.83
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-10,2617.73,2120.45,19.0
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-11,2480.23,2123.39,14.39
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-12,2442.76,2102.85,13.91
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-13,2332.84,2046.13,12.29
8,Adidas_T-Shirt_8,Fashion,Adidas,2024-01-14,2348.72,2035.68,13.33
9,Puma_Jacket_9,Fashion,Puma,2024-01-30,2927.78,2342.9,19.98
9,Puma_Jacket_9,Fashion,Puma,2024-01-31,4850.12,2369.63,51.14
9,Puma_Jacket_9,Fashion,Puma,2024-02-01,4520.62,2325.29,48.56
9,Puma_Jacket_9,Fashion,Puma,2024-02-02,3108.0,2358.46,24.12
9,Puma_Jacket_9,Fashion,Puma,2024-02-03,3789.65,2338.97,38.28
9,Puma_Jacket_9,Fashion,Puma,2024-02-04,4001.25,2336.95,41.59
9,Puma_Jacket_9,Fashion,Puma,2024-02-05,6626.52,2321.86,64.96
9,Puma_Jacket_9,Fashion,Puma,2024-02-06,4534.62,2328.66,48.65
9,Puma_Jacket_9,Fashion,Puma,2024-02-07,5696.71,2371.94,58.36
9,Puma_Jacket_9,Fashion,Puma,2024-02-08,3696.4,2330.81,36.94
9,Puma_Jacket_9,Fashion,Puma,2024-02-09,5386.53,2344.53,56.47
9,Puma_Jacket_9,Fashion,Puma,2024-02-10,3277.11,2286.09,30.24
9,Puma_Jacket_9,Fashion,Puma,2024-02-11,3025.29,2296.54,24.09
9,Puma_Jacket_9,Fashion,Puma,2024-02-12,2951.7,2334.18,20.92
9,Puma_Jacket_9,Fashion,Puma,2024-02-13,4930.19,2369.79,51.93
9,Puma_Jacket_9,Fashion,Puma,2024-02-14,4982.94,2311.21,53.62
10,Samsung_Laptop_10,Electronics,Samsung,2024-01-26,4075.68,3701.23,9.19
10,Samsung_Laptop_10,Electronics,Samsung,2024-01-27,3894.71,3655.7,6.14
10,Samsung_Laptop_10,Electronics,Samsung,2024-01-28,3972.0,3625.59,8.72
10,Samsung_Laptop_10,Electronics,Samsung,2024-01-29,9295.54,3684.51,60.36
10,Samsung_Laptop_10,Electronics,Samsung,2024-01-30,4161.2,3761.11,9.61
10,Samsung_Laptop_10,Electronics,Samsung,2024-01-31,6010.0,3753.03,37.55
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-01,5819.75,3644.18,37.38
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-02,8664.35,3657.5,57.79
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-03,4549.07,3715.33,18.33
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-04,4893.21,3647.63,25.46
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-05,4960.39,3635.02,26.72
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-06,4308.27,3639.02,15.53
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-07,4602.85,3593.93,21.92
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-08,4596.31,3654.91,20.48
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-09,4676.14,3678.64,21.33
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-10,4550.76,3694.24,18.82
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-11,4997.77,3696.67,26.03
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-12,8867.02,3692.31,58.36
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-13,5333.13,3594.67,32.6
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-14,4954.96,3676.71,25.8
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-15,5830.57,3778.58,35.19
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-16,5111.02,3753.96,26.55
10,Samsung_Laptop_10,Electronics,Samsung,2024-02-17,4919.94,3681.83,25.17
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-16,4686.05,3875.59,17.3
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-17,6074.87,3954.34,34.91
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-18,4758.74,3990.23,16.15
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-19,9108.86,4081.03,55.2
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-20,4684.57,3961.13,15.44
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-21,6229.87,3938.51,36.78
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-22,4740.16,3897.23,17.78
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-23,4776.13,3914.43,18.04
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-24,5295.93,3889.26,26.56
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-25,14164.62,3837.45,72.91
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-26,10602.45,3750.84,64.62
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-27,10299.2,3835.79,62.76
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-28,11028.31,3722.16,66.25
11,Samsung_Headphones_11,Electronics,Samsung,2024-02-29,8180.44,3748.22,54.18
11,Samsung_Headphones_11,Electronics,Samsung,2024-03-01,11159.22,3819.72,65.77
11,Samsung_Headphones_11,Electronics,Samsung,2024-03-02,7564.94,3740.73,50.55
11,Samsung_Headphones_11,Electronics,Samsung,2024-03-03,11710.57,3829.88,67.3
12,Nike_T-Shirt_12,Fashion,Nike,2024-01-23,5451.76,4831.96,11.37
12,Nike_T-Shirt_12,Fashion,Nike,2024-01-24,5873.69,4935.42,15.97
12,Nike_T-Shirt_12,Fashion,Nike,2024-01-25,5642.51,4979.3,11.75
12,Nike_T-Shirt_12,Fashion,Nike,2024-01-26,5744.65,4950.08,13.83
12,Nike_T-Shirt_12,Fashion,Nike,2024-01-27,5445.85,4810.71,11.66
12,Nike_T-Shirt_12,Fashion,Nike,2024-01-28,5580.19,4685.6,16.03
12,Nike_T-Shirt_12,Fashion,Nike,2024-01-29,5337.69,4649.82,12.89
12,Nike_T-Shirt_12,Fashion,Nike,2024-01-30,5407.66,4706.22,12.97
12,Nike_T-Shirt_12,Fashion,Nike,2024-01-31,8782.95,4694.76,46.55
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-01,10946.46,4755.51,56.56
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-02,6129.94,4777.86,22.06
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-03,7205.16,4800.82,33.37
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-04,6082.01,4682.81,23.01
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-05,8914.44,4676.86,47.54
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-06,9740.67,4601.09,52.76
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-07,6728.27,4650.19,30.89
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-08,6034.82,4606.79,23.66
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-09,10721.22,4501.89,58.01
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-10,7565.38,4412.43,41.68
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-11,9362.51,4469.43,52.26
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-12,9811.56,4516.47,53.97
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-13,6337.3,4509.1,28.85
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-14,5897.01,4624.6,21.58
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-15,6510.1,4737.86,27.22
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-16,6168.59,4851.11,21.36
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-17,11127.09,4787.34,56.98
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-18,8045.09,4910.03,38.97
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-19,7446.2,5006.53,32.76
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-20,8660.1,4862.58,43.85
12,Nike_T-Shirt_12,Fashion,Nike,2024-02-21,6171.36,4747.13,23.08
13,Puma_Shoes_13,Fashion,Puma,2024-02-08,8280.24,4840.95,41.54
13,Puma_Shoes_13,Fashion,Puma,2024-02-09,8286.63,4905.13,40.81
13,Puma_Shoes_13,Fashion,Puma,2024-02-10,7916.25,5010.97,36.7
13,Puma_Shoes_13,Fashion,Puma,2024-02-11,6442.31,5153.23,20.01
13,Puma_Shoes_13,Fashion,Puma,2024-02-12,10273.2,5112.24,50.24
